"reg";"cl_age90";"jour";"hosp";"rea";"dc";"rad"
"84";"19";"2020-11-12";16;3;0;145
"84";"29";"2020-11-12";45;4;4;622
"84";"39";"2020-11-12";107;16;10;906
"84";"49";"2020-11-12";200;36;18;1293
"84";"59";"2020-11-12";525;129;79;2102
"84";"69";"2020-11-12";993;265;286;2716
"84";"79";"2020-11-12";1759;305;777;3442
"84";"89";"2020-11-12";2238;67;1625;3582
"84";"90";"2020-11-12";1027;5;900;1531
"93";"0";"2020-11-12";3300;512;2134;12678
"93";"09";"2020-11-12";3;1;0;52
"93";"19";"2020-11-12";4;2;0;157
"93";"29";"2020-11-12";21;3;1;652
"93";"39";"2020-11-12";47;8;3;855
"93";"49";"2020-11-12";92;23;14;1107
"93";"59";"2020-11-12";246;67;60;1909
"93";"69";"2020-11-12";578;175;179;2284
"93";"79";"2020-11-12";875;185;449;2384
"93";"89";"2020-11-12";964;45;908;2163
"93";"90";"2020-11-12";444;0;506;968
"94";"0";"2020-11-12";85;15;96;398
"94";"09";"2020-11-12";0;0;0;7
"94";"19";"2020-11-12";0;0;0;3
"94";"29";"2020-11-12";0;0;0;17
"94";"39";"2020-11-12";1;0;1;28
"94";"49";"2020-11-12";1;1;1;36
"94";"59";"2020-11-12";13;1;4;60
"94";"69";"2020-11-12";10;5;10;68
"94";"79";"2020-11-12";20;4;22;90
"94";"89";"2020-11-12";33;4;40;62
"94";"90";"2020-11-12";6;0;18;25
"NA";"09";"2020-11-12";1;1;0;0
"NA";"39";"2020-11-12";0;0;0;1
"NA";"49";"2020-11-12";1;1;1;0
"NA";"59";"2020-11-12";4;0;2;7
"NA";"69";"2020-11-12";11;8;9;16
"NA";"79";"2020-11-12";10;5;10;6
"NA";"89";"2020-11-12";0;0;2;0
"NA";"90";"2020-11-12";2;0;0;0
"NA";"0";"2020-11-12";29;15;24;31
"01";"0";"2020-11-13";129;12;153;654
"01";"09";"2020-11-13";2;0;0;6
"01";"19";"2020-11-13";1;0;0;8
"01";"29";"2020-11-13";0;0;0;16
"01";"39";"2020-11-13";4;2;2;50
"01";"49";"2020-11-13";11;0;7;87
"01";"59";"2020-11-13";14;3;9;122
"01";"69";"2020-11-13";22;4;37;155
"01";"79";"2020-11-13";30;3;52;112
"01";"89";"2020-11-13";32;0;39;72
"01";"90";"2020-11-13";13;0;7;14
"02";"0";"2020-11-13";74;15;38;259
"02";"09";"2020-11-13";0;0;0;1
"02";"29";"2020-11-13";1;0;0;10
"02";"39";"2020-11-13";4;1;3;18
"02";"49";"2020-11-13";5;1;1;37
"02";"59";"2020-11-13";12;1;3;61
"02";"69";"2020-11-13";21;4;6;54
"02";"79";"2020-11-13";16;4;9;46
"02";"89";"2020-11-13";11;2;12;26
"02";"90";"2020-11-13";2;0;4;4
"03";"0";"2020-11-13";13;0;66;1837
"03";"09";"2020-11-13";0;0;0;67
"03";"19";"2020-11-13";1;0;1;149
"03";"29";"2020-11-13";3;0;3;396
"03";"39";"2020-11-13";4;0;1;379
"03";"49";"2020-11-13";1;0;3;256
"03";"59";"2020-11-13";2;0;11;185
"03";"69";"2020-11-13";1;0;19;194
"03";"79";"2020-11-13";0;0;17;111
"03";"89";"2020-11-13";0;0;10;50
"03";"90";"2020-11-13";1;0;1;6
"04";"0";"2020-11-13";84;19;37;547
"04";"09";"2020-11-13";0;0;0;12
"04";"19";"2020-11-13";0;0;1;21
"04";"29";"2020-11-13";1;0;1;54
"04";"39";"2020-11-13";7;1;1;54
"04";"49";"2020-11-13";11;3;2;66
"04";"59";"2020-11-13";10;4;3;93
"04";"69";"2020-11-13";19;6;8;121
"04";"79";"2020-11-13";17;3;12;78
"04";"89";"2020-11-13";17;2;9;35
"04";"90";"2020-11-13";2;0;0;5
"06";"0";"2020-11-13";13;5;32;497
"06";"09";"2020-11-13";0;0;0;15
"06";"19";"2020-11-13";0;0;0;26
"06";"29";"2020-11-13";2;0;0;75
"06";"39";"2020-11-13";1;0;0;68
"06";"49";"2020-11-13";1;0;6;68
"06";"59";"2020-11-13";0;0;5;79
"06";"69";"2020-11-13";3;2;10;79
"06";"79";"2020-11-13";2;2;6;44
"06";"89";"2020-11-13";3;0;4;26
"06";"90";"2020-11-13";0;0;1;1
"11";"0";"2020-11-13";6643;1136;9918;44313
"11";"09";"2020-11-13";12;2;3;198
"11";"19";"2020-11-13";32;4;3;389
"11";"29";"2020-11-13";81;9;15;1595
"11";"39";"2020-11-13";173;33;64;2996
"11";"49";"2020-11-13";314;64;181;4561
"11";"59";"2020-11-13";686;181;642;7236
"11";"69";"2020-11-13";1160;375;1418;8209
"11";"79";"2020-11-13";1558;341;2286;7737
"11";"89";"2020-11-13";1777;109;3315;7281
"11";"90";"2020-11-13";776;9;1925;3383
"24";"0";"2020-11-13";1003;167;818;3629
"24";"09";"2020-11-13";0;0;0;19
"24";"19";"2020-11-13";0;0;1;37
"24";"29";"2020-11-13";12;3;0;97
"24";"39";"2020-11-13";19;6;2;175
"24";"49";"2020-11-13";35;12;5;283
"24";"59";"2020-11-13";83;22;25;425
"24";"69";"2020-11-13";164;39;63;651
"24";"79";"2020-11-13";240;67;149;700
"24";"89";"2020-11-13";310;14;328;837
"24";"90";"2020-11-13";136;3;242;364
"27";"0";"2020-11-13";1752;236;1501;5992
"27";"09";"2020-11-13";0;0;0;23
"27";"19";"2020-11-13";4;1;0;58
"27";"29";"2020-11-13";20;1;1;153
"27";"39";"2020-11-13";33;3;5;256
"27";"49";"2020-11-13";62;8;6;440
"27";"59";"2020-11-13";113;19;36;671
"27";"69";"2020-11-13";270;61;128;1004
"27";"79";"2020-11-13";443;123;296;1292
"27";"89";"2020-11-13";554;18;689;1463
"27";"90";"2020-11-13";243;2;338;597
"28";"0";"2020-11-13";1406;167;880;3602
"28";"09";"2020-11-13";1;0;0;8
"28";"19";"2020-11-13";2;0;0;20
"28";"29";"2020-11-13";6;0;0;114
"28";"39";"2020-11-13";9;1;3;189
"28";"49";"2020-11-13";35;5;16;279
"28";"59";"2020-11-13";115;22;27;508
"28";"69";"2020-11-13";255;53;105;682
"28";"79";"2020-11-13";351;67;180;749
"28";"89";"2020-11-13";447;16;358;735
"28";"90";"2020-11-13";167;0;184;284
"32";"0";"2020-11-13";3186;513;2949;11916
"32";"09";"2020-11-13";0;0;0;45
"32";"19";"2020-11-13";10;1;0;107
"32";"29";"2020-11-13";36;4;2;419
"32";"39";"2020-11-13";56;8;5;697
"32";"49";"2020-11-13";97;21;24;1026
"32";"59";"2020-11-13";285;71;106;1688
"32";"69";"2020-11-13";583;195;347;2076
"32";"79";"2020-11-13";793;176;642;2321
"32";"89";"2020-11-13";923;30;1223;2456
"32";"90";"2020-11-13";370;3;589;918
"44";"0";"2020-11-13";2359;325;4209;15836
"44";"09";"2020-11-13";0;0;0;91
"44";"19";"2020-11-13";6;0;0;108
"44";"29";"2020-11-13";20;1;2;439
"44";"39";"2020-11-13";32;6;20;747
"44";"49";"2020-11-13";78;13;41;1154
"44";"59";"2020-11-13";158;35;123;2112
"44";"69";"2020-11-13";390;99;454;3038
"44";"79";"2020-11-13";592;133;1041;3289
"44";"89";"2020-11-13";776;31;1718;3392
"44";"90";"2020-11-13";279;1;788;1262
"52";"0";"2020-11-13";1044;163;785;3971
"52";"09";"2020-11-13";0;0;0;9
"52";"19";"2020-11-13";0;0;0;36
"52";"29";"2020-11-13";8;0;0;148
"52";"39";"2020-11-13";12;3;1;229
"52";"49";"2020-11-13";38;5;7;337
"52";"59";"2020-11-13";69;20;20;490
"52";"69";"2020-11-13";179;59;70;634
"52";"79";"2020-11-13";245;60;160;782
"52";"89";"2020-11-13";335;16;339;897
"52";"90";"2020-11-13";157;0;188;387
"53";"0";"2020-11-13";721;121;438;2322
"53";"09";"2020-11-13";0;0;0;9
"53";"19";"2020-11-13";0;0;0;27
"53";"29";"2020-11-13";5;0;0;83
"53";"39";"2020-11-13";14;3;2;136
"53";"49";"2020-11-13";17;4;3;186
"53";"59";"2020-11-13";59;12;10;312
"53";"69";"2020-11-13";119;37;41;367
"53";"79";"2020-11-13";181;52;81;466
"53";"89";"2020-11-13";233;13;193;494
"53";"90";"2020-11-13";90;0;108;216
"75";"0";"2020-11-13";1749;256;912;4631
"75";"09";"2020-11-13";3;0;0;17
"75";"19";"2020-11-13";3;0;0;55
"75";"29";"2020-11-13";23;2;2;177
"75";"39";"2020-11-13";26;3;2;255
"75";"49";"2020-11-13";49;4;7;383
"75";"59";"2020-11-13";150;42;24;672
"75";"69";"2020-11-13";259;87;65;818
"75";"79";"2020-11-13";423;99;188;839
"75";"89";"2020-11-13";545;19;388;924
"75";"90";"2020-11-13";263;0;231;431
"76";"0";"2020-11-13";2205;398;1284;6693
"76";"09";"2020-11-13";0;0;0;24
"76";"19";"2020-11-13";1;0;0;79
